시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,경기도 양평군청,윗목골길,주민편의,2019,4,630,1,N,37.424911,127.752222,37.426211,127.751511,,경기도 양평군청,031-770-3755,2023-05-24,4170000,경기도 양평군
경기도,경기도 양평군청,양평시장길18번길,주민편의,2018,5,40,1,Y,37.491111,127.492111,37.491411,127.492411,,경기도 양평군청,031-770-3755,2023-05-24,4170000,경기도 양평군
경기도,경기도 양평군청,아래배내1길,주민편의,2018,4,280,1,N,37.394111,127.780311,37.394111,127.777811,,경기도 양평군청,031-770-3755,2023-05-24,4170000,경기도 양평군
경기도,경기도 양평군청,양평장터길,주민편의,2018,5,220,1,Y,37.491811,127.489711,37.491111,127.492111,,경기도 양평군청,031-770-3755,2023-05-24,4170000,경기도 양평군
충청북도,괴산군,읍내로12길,차량교행,2019,5,130,1,N,36.810395,127.790254,36.809611,127.794768,,충청북도 괴산군청,043-830-3334,2023-07-11,4460000,충청북도 괴산군
충청북도,괴산군,읍내로13길,차량교행,2019,5,310,1,N,36.810086,127.795019,36.811975,127.789463,,충청북도 괴산군청,043-830-3334,2023-07-11,4460000,충청북도 괴산군
인천광역시,남동구,예술로140번길,원활한 차량통행을 위하여 지정,,13,229,3,N,37.44660272,126.7030403,37.44704568,126.7015296,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,남동대로,원활한 차량통행을 위하여 지정,,8,224,1,N,37.45114603,126.7081721,37.44990739,126.7094365,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,남동대로799번길,원활한 차량통행을 위하여 지정,,5,222,1,Y,37.45400795,126.7078629,37.45412874,126.7057247,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,독점로29번길,원활한 차량통행을 위하여 지정,,8,200,1,Y,37.45250399,126.7095841,37.45150836,126.7083467,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,인주대로653번길,원활한 차량통행을 위하여 지정,,8,190,1,Y,37.45137173,126.7098635,37.45274759,126.7096138,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,구월남로57번길,원활한 차량통행을 위하여 지정,,4,187,1,Y,37.45387464,126.6957153,37.45502497,126.6962604,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,인하로507번길,원활한 차량통행을 위하여 지정,,6,162,1,Y,37.44442841,126.7027839,37.44452499,126.7017313,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,수현로,원활한 차량통행을 위하여 지정,,7,160,1,N,37.4634141,126.7505764,37.46266834,126.7499219,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,백범로,원활한 차량통행을 위하여 지정,,8,140,1,N,37.45900813,126.7277608,37.45853808,126.7284583,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,구월남로77번길,원활한 차량통행을 위하여 지정,,4,139,1,Y,37.45486346,126.6979586,37.44852841,126.7143651,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,인주대로653번길,원활한 차량통행을 위하여 지정,,8,134,1,Y,37.4502085,126.7097817,37.45108345,126.7098684,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,독점로3번길,원활한 차량통행을 위하여 지정,,8,132,1,N,37.45012114,126.7092068,37.45103336,126.7094059,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,용천로4번길,원활한 차량통행을 위하여 지정,,8,128,1,N,37.44971764,126.7168424,37.45075475,126.7169264,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,용천로4번길,원활한 차량통행을 위하여 지정,,8,128,1,N,37.45071914,126.7161359,37.44976311,126.7160505,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,용천로4번길,원활한 차량통행을 위하여 지정,,8,128,1,N,37.44976066,126.7158245,37.45074347,126.7158868,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,용천로17번길,원활한 차량통행을 위하여 지정,,8,123,1,N,37.45216544,126.7115904,37.45211579,126.7128231,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
전라남도,완도군,도시계획도로,원활한 교통흐름 및 안전사고 예방,,3.5,560,1,N,34.315861,126.752524,34.313001,126.755585,,전라남도 완도군청,061-550-5602,2024-08-16,4990000,전라남도 완도군
경상북도,영덕군,강구구대교,,,4,215,1,N,36.357653,129.380545,36.358771,129.382407,,경상북도 영덕군청,054-730-5352,2024-08-31,5180000,경상북도 영덕군
경상북도,영덕군,야성길,,,5,149,1,Y,36.408018,129.368235,36.406837,129.368971,,경상북도 영덕군청,054-730-5352,2024-08-31,5180000,경상북도 영덕군
서울특별시,서초구,신반포로43길,보행안전,1998,7.4,250,1,N,37.509975,127.016417,37.511037,127.019391,일방43,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,신반포로41길,보행안전,1999,5.7,215,1,N,37.510283,127.016911,37.511667,127.016501,일방42,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로55길,보행안전,2002,4.2,235,1,N,37.496867,127.014809,37.495032,127.015669,일방41,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로55길,보행안전,2002,4,60,1,N,37.496758,127.014305,37.496867,127.014809,일방40,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로65길,보행안전,1998,7.5,130,1,N,37.500106,127.024856,37.500489,127.025941,일방39,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로77길,보행안전,1998,8.3,290,1,N,37.501735,127.025263,37.499537,127.026324,일방38,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로75길,보행안전,2002,3.8,290,1,N,37.499243,127.025469,37.499762,127.025028,일방37,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,사평대로58길,보행안전,1999,5.4,185,1,N,37.503766,127.023505,37.502584,127.024149,일방36,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,사평대로52길,보행안전,1998,4.2,130,1,N,37.503474,127.022209,37.502498,127.022455,일방35,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로75길,보행안전,2002,3.8,140,1,N,37.498057,127.026497,37.499023,127.025934,일방34,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로37길,보행안전,2010,4,110,1,N,37.482838,127.002255,37.484139,127.002788,일방33,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로315길,보행안전,1998,3.9,110,1,N,37.479037,127.006743,37.479884,127.006358,일방32,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로53길,보행안전,1998,6,145,1,N,37.484857,127.013397,37.485912,127.013848,일방31,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로51길,보행안전,1998,6,110,1,N,37.485238,127.012207,37.484497,127.012473,일방30,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
전라남도,완도군,도시계획도로,원활한 교통흐름 및 안전사고 예방,2023,5,110,1,N,34.317771,126.745122,34.318631,126.744358,,전라남도 완도군청,061-550-5602,2024-08-16,4990000,전라남도 완도군
전라남도,완도군,도시계획도로,원활한 교통흐름 및 안전사고 예방,,5,160,1,N,34.324571,126.748614,34.325601,126.748676,,전라남도 완도군청,061-550-5602,2024-08-16,4990000,전라남도 완도군
강원특별자치도,태백시,황지로,시장혼잡구간,2011,6,190,2,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,태백로,본도로 진입불가,2010,6,150,2,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,광장로,주차혼잡구간,2010,6,600,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
경기도,안산시,원당골5길,,,8,195,1,N,37.362909,126.881236,37.364087,126.881561,,경기도 안산시 상록구 도로교통과,031-481-5579,2025-08-29,3930000,경기도 안산시
서울특별시,중랑구,봉우재로26길,,,6,180,1,N,37.592132,127.083967,37.590777,127.085180,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로26길,,,6,240,1,N,37.590135,127.072158,37.587398,127.073837,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,동일로101길,,,8,255,1,Y,37.588790,127.076568,37.587838,127.073777,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,겸재로23길,,,6,100,1,N,37.587913,127.081307,37.587127,127.081931,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,겸재로15길,,,8,150,1,N,37.586796,127.080075,37.587905,127.081263,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로81길,,,3,130,1,Y,37.604362,127.105987,37.605452,127.105455,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로77길,,,6,40,1,N,37.600559,127.105955,37.601109,127.106014,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로74길,,,4,165,1,Y,37.598838,127.104024,37.600286,127.103740,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로73길,,,6,370,1,N,37.601077,127.103358,37.604505,127.103427,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로72길,,,4,255,1,Y,37.600313,127.102445,37.597852,127.102838,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로68길,,,8,540,1,N,37.599880,127.101149,37.594984,127.100639,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로67길,,,8,450,1,N,37.602942,127.101363,37.600160,127.101219,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,망우로66길,,,8,370,1,N,37.595965,127.099451,37.599559,127.099618,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,용마공원로2길,,,8,260,1,N,37.594906,127.100598,37.592680,127.099390,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
서울특별시,중랑구,봉우재로70길,,,8,580,1,N,37.590403,127.096510,37.595431,127.099221,,서울특별시 중랑구청,02-2094-2584,2025-08-25,3060000,서울특별시 중랑구
강원특별자치도,태백시,장성시장1길,교행불가,2010,5,230,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,황지로,교행불가,2020,5,48,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,번영로,주차혼잡구간,2017,5,168,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,문화로,주택밀집지역,2011,5,340,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,서황지로,고가도로,2011,5,115,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,광장로,주차혼잡구간,2015,5,163,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,연지로,주차혼잡구간,2011,5,208,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,시장북길,시장혼잡구간,2010,5,70,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,문화로,주택밀집지역,2012,6,271,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,황지로,주택밀집지역,2012,6,125,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,번영로,주택밀집지역,2010,6,280,1,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
강원특별자치도,태백시,황지로,주차혼잡구간,2011,6,127,2,N,37.177291,128.985502,37.173581,128.990448,,강원특별자치도 태백시청,033-550-2058,2024-08-28,4221000,강원특별자치도 태백시
인천광역시,남동구,경인로524번길,원활한 차량통행을 위하여 지정,,3,120,1,N,37.45748656,126.6964212,37.459117,126.6963816,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,장승남로,원활한 차량통행을 위하여 지정,,13,114,1,Y,37.44368159,126.7361793,37.44380164,126.7372961,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,호구포로765번길,원활한 차량통행을 위하여 지정,,8,113,1,N,37.45093192,126.7174772,37.45182451,126.7175298,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,장승로,원활한 차량통행을 위하여 지정,,5,110,1,Y,37.44593104,126.7401082,37.44653534,126.7393183,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,장승남로33번길,원활한 차량통행을 위하여 지정,,5.5,100,1,Y,37.44280944,126.7405786,37.44280944,126.7405786,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
인천광역시,남동구,독점로,원활한 차량통행을 위하여 지정,,8,88,1,N,37.45239895,126.7106935,37.45269193,126.7102929,,인천광역시 남동구청,032-453-2965,2025-11-28,3530000,인천광역시 남동구
서울특별시,서초구,청계산로11길,보행안전,1999,4.2,100,1,N,37.449728,127.057284,37.448842,127.057631,일방170,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터길(주말공휴일),보행안전,1999,6,980,1,N,37.444068,127.056946,37.436643,127.062253,일방169,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터5길,보행안전,1998,6,140,1,N,37.443258,127.056055,37.443226,127.057216,일방168,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터6길,보행안전,1998,6,100,1,N,37.443191,127.055852,37.443001,127.055631,일방167,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터3길,보행안전,1998,6,100,1,N,37.443481,127.056434,37.443261,127.057056,일방166,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터4길,보행안전,1998,6,70,1,N,37.443323,127.056001,37.443618,127.056131,일방165,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터1길,보행안전,1999,6,300,1,N,37.443225,127.057216,37.443844,127.056663,일방164,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
서울특별시,서초구,원터2길,보행안전,1999,6,300,1,N,37.443001,127.055631,37.444011,127.056271,일방163,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
제주특별자치도,서귀포시,중정로 91번길,교통불편 해소,,8,580,1,Y,33.248582,126.566002,33.251814,126.561267,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로4번길,교통불편 해소,2022,6,90,1,N,33.245212,126.563317,33.245391,126.5641807,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,태평로 353번길,교통불편 해소,2018,8,183,1,Y,33.247341,126.561056,33.245727,126.561166,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,정방로,교통불편 해소,,6,95,1,N,33.248062,126.568006,33.247514,126.568591,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중정로62번길,교통불편 해소,,8,145,1,Y,33.2477403,126.562951,33.246458,126.563032,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,태평로 439,교통불편 해소,,8,370,1,Y,33.246671,126.565327,33.246341,126.562064,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 72번길,교통불편 해소,,6,250,1,Y,33.250983,126.5614004,33.251422,126.563163,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2025-01-08,6520000,제주특별자치도 서귀포시
서울특별시,강서구,등촌로13자길,,,5.5,260,1,Y,37.53761400,126.85495100,37.53877100,126.85752100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,광진구,뚝섬로 66길,,,5.5,100,1,Y,37.533916,127.0900872,37.5300138,127.0904881,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로51길·자양로 22길,,,3.2,62,1,N,37.539924,127.085007,37.539703,127.085219,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,동일로 22길,,,8,380,1,N,37.541938,127.066824,37.540653,127.070572,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,능동로 35길,,,8,65,1,N,37.5564927,127.0790653,37.556455,127.078871,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로24길,,,4,165,1,N,37.539647,127.064488,37.541046,127.065238,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,동일로58길,,,5,46,1,N,37.557405,127.073412,37.557587,127.072949,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,동일로60길,,,6,45,1,N,37.558591,127.073518,37.558419,127.073998,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,천호대로102길,,,6,178,1,N,37.558885,127.074347,37.557416,127.073519,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로21길,,,5,566,1,N,37.5466158,127.0673952,37.5425221,127.0650933,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,광나루로12길,,,5,114,1,N,37.547489,127.068006,37.546648,127.067455,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로25길,,,5,222,1,N,37.541521,127.066534,37.543263,127.067456,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로25길,,,4,165,1,N,37.543366,127.067497,37.544724,127.068209,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,동일로24길,,,5,463,1,N,37.542241,127.070677,37.543834,127.065964,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로29길,,,4,221,1,N,37.5440688,127.069719,37.5414286,127.0682999,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로29길,,,3,149,1,N,37.544016,127.069677,37.542859,127.069088,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로33길,,,4,282,1,N,37.540371,127.069885,37.542708,127.070973,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,아차산로33길,,,4,83,1,Y,37.542862,127.071047,37.544149,127.071653,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,군자로,,,4,166,1,N,37.544873,127.071213,37.544282,127.071675,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,군자로3길,,,5,119,1,N,37.544898,127.071143,37.544087,127.069803,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,능동로15길,,,5,91,1,N,37.545107,127.072097,37.544938,127.071217,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,군자로2길,,,4,93,1,N,37.544307,127.071726,37.545068,127.072077,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,자양강변길,,,4,706,1,Y,37.531816,127.066629,37.535139,127.060291,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,뚝섬로25길,,,5,117,1,N,37.536122,127.0653962,37.536957,127.064644,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
서울특별시,광진구,동일로10길,,,4,297,1,N,37.537025,127.064533,37.538992,127.062457,,서울특별시 광진구,02-450-7923,2025-04-23,3040000,서울특별시 광진구
강원특별자치도,춘천시,삭주로145번길,,,12,80,2,Y,37.8859400,127.7464280,37.8867020,127.7463050,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,영서로2291번길,,,8,160,1,N,37.8642110,127.7193380,37.8654420,127.7202280,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,서부대성로239번길(세경1차방향),,,8,250,1,Y,37.8775510,127.7501600,37.8764300,127.7476220,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,서부대성로239번길(부안초등학교방향),,,8,50,1,Y,37.8776710,127.7493910,37.8773720,127.7496010,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,방송길7번길(보건소방향),,,8,130,1,N,37.8755760,127.7215910,37.8751860,127.7202660,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,방송길7번길(춘천초등학교방향),,,8,90,1,Y,37.8761540,127.7213780,37.8756460,127.7216260,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,애막골길16번길,,,8,100,1,Y,37.8639000,127.7500550,37.8645710,127.7508460,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,옥천길(뒷길),,,8,50,1,N,37.8816190,127.7289170,37.8811650,127.7287360,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,옥천길,,,12,150,2,Y,37.8824050,127.7307520,37.8816060,127.7295450,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,중앙로27번길,,,8,120,1,N,37.8823460,127.7287130,37.8819930,127.7300000,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,시청길12번길,,,8,170,1,N,37.8790510,127.7301130,37.8802760,127.7290540,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,시청길10번길,,,8,200,1,N,37.8803050,127.7286650,37.8788660,127.7298240,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,서부대성로48번길,,,8,430,1,N,37.8813210,127.7275210,37.8848590,127.7290390,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,서부대성로44번길,,,8,480,1,N,37.8809510,127.7269630,37.8852700,127.7285630,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,낙원길,,,8,350,1,N,37.8807730,127.7269220,37.8782320,127.7244530,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,소양1교,,,8,400,1,N,37.8937110,127.7326990,37.8973980,127.7337590,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,시청길,,,16,370,3,Y,37.8804540,127.7280190,37.8817890,127.7317060,,강원특별자치도 춘천시청,033-250-3415,2024-11-12,4181000,강원특별자치도 춘천시
강원특별자치도,홍천군,홍천로2길,,2018,6,250,1,Y,37.690100,127.880589,37.689868,127.877757,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,희망로4길,,2009,6,223,1,Y,37.691259,127.885439,37.693390,127.885115,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,진삼거리길,,2018,6,135,1,N,37.692226,127.889051,37.691885,127.887697,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,번영로,,2007,10,655,1,Y,37.689349,127.880504,37.690268,127.887787,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,신장대로,,2007,10,610,1,Y,37.690917,127.887576,37.689929,127.880763,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,홍천로8길,,2009,6,205,1,N,37.691334,127.886602,37.689662,127.886826,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
강원특별자치도,홍천군,홍천로7길,,2009,6,220,1,N,37.689388,127.885959,37.691259,127.885439,,강원특별자치도 홍천군청,033-430-2944,2023-09-15,4251000,강원특별자치도 홍천군
