장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,현내4리 노인회관,충청남도,부여군,45700,충청남도 부여군 석성면 현내로 90,충청남도 부여군 석성면 현내리 58-5,36.23769189,127.0045546,30,충청남도 부여군청,041-830-2358,부여경찰서,N,,,2026-02-02,4570000,충청남도 부여군
1,토정3리 노인회관,충청남도,부여군,45700,충청남도 부여군 홍산면 북토로 142-1,충청남도 부여군 홍산면 토정리 142-6,36.2224763,126.7527614,30,충청남도 부여군청,041-830-2358,부여경찰서,N,,,2026-02-02,4570000,충청남도 부여군
1,정암2리 마을회관,충청남도,부여군,45700,충청남도 부여군 장암면 의자로 1183-8,충청남도 부여군 장암면 정암리 491-1,36.25015407,126.9049221,30,충청남도 부여군청,041-830-2358,부여경찰서,Y,1,,2026-02-02,4570000,충청남도 부여군
1,가덕1리 마을회관,충청남도,부여군,45700,충청남도 부여군 옥산면 옥산동로 238,충청남도 부여군 옥산면 가덕리 451-6,36.19125197,126.7566302,30,충청남도 부여군청,041-830-2358,부여경찰서,N,,,2026-02-02,4570000,충청남도 부여군
1,안서리 노인회관,충청남도,부여군,45700,충청남도 부여군 옥산면 옥산동로 6,충청남도 부여군 옥산면 안서리 44-6,36.19209434,126.7339369,30,충청남도 부여군청,041-830-2358,부여경찰서,N,,,2026-02-02,4570000,충청남도 부여군
1,전장3리 노인회관,충청남도,부여군,45700,충청남도 부여군 외산면 만수로 647,충청남도 부여군 외산면 전장리 278-2,36.33267172,126.723500,30,충청남도 부여군청,041-830-2358,부여경찰서,N,,,2026-02-02,4570000,충청남도 부여군
1,만수노인복지원,충청남도,부여군,45700,충청남도 부여군 외산면 외산로 25-19,충청남도 부여군 외산면 만수리 55-22,36.29730765,126.699331,30,충청남도 부여군청,041-830-2358,부여경찰서,Y,1,,2026-02-02,4570000,충청남도 부여군
1,고모동 경로당,충청북도,제천시,43150,충청북도 제천시 봉양읍 고모동길 26,충청북도 제천시 봉양읍 장평리269-18,37.12787878,128.1485747,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,광암 경로당,충청북도,제천시,43150,충청북도 제천시 제원로13길 75,충청북도 제천시 학산리 580-7,37.1999922,128.0968962,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,활산리 경로당,충청북도,제천시,43150,충청북도 제천시 국사봉로9길 19,충청북도 제천시 활산리 213,37.0673256,128.1288172,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,도화동 경로당,충청북도,제천시,43150,충청북도 제천시 도화로 230-12,충청북도 제천시 도화리 358,37.1818643,128.2312387,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,길현 경로당,충청북도,제천시,43150,충청북도 제천시 애련로 437,충청북도 제천시 애련리 654,37.1159984,128.0311016,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,장치미경로당,충청북도,제천시,43150,충청북도 제천시 의병대로772,충청북도 제천시 두학동 118-5,37.1287387,128.2794796,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,가정리경로당,충청북도,제천시,43150,충청북도 제천시 백운면 방학벌말로5길12,충청북도 제천시 백운면 원월리 490-4,37.141961,127.9980417,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,구학2리 경로당,충청북도,제천시,43150,충청북도 제천시 배론성지길 190-30,충청북도 제천시 봉양읍 구학리 478-4,37.1566361,128.0930977,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,황석리 경로당,충청북도,제천시,43150,충청북도 제천시 호반로 3923,충청북도 제천시 청풍면 황석리 59,37.03100348,128.1307414,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,연박2리 벼루박달 경로당,충청북도,제천시,43150,충청북도 제천시 국사봉로2길 14-5,충청북도 제천시 봉양읍 연박리 602,37.1220302,128.1070266,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,연박2리경로당,충청북도,제천시,43150,충청북도 제천시 국사봉로 252,충청북도 제천시 봉양읍 연박리 319-9,37.1145622,128.1120561,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,운학1리 경로당,충청북도,제천시,43150,충청북도 제천시 구학산로 1008,충청북도 제천시 백운면 운학리 112-15,37.20438199,128.005082,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,장평보래경로당,충청북도,제천시,43150,충청북도 제천시 앞산로 71,충청북도 제천시 봉양읍 장평리 873-1,37.1259832,128.1239707,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,도화리경로당,충청북도,제천시,43150,충청북도 제천시 옥순봉로1455,충청북도 제천시 청풍면 도화리 190-3,36.9919743,128.1862115,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,숲안경로당,충청북도,제천시,43150,충청북도 제천시 고명로 3길 1,충청북도 제천시 고명동 654-3,37.12287081,128.227465,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,애련1리 경로당,충청북도,제천시,43150,충청북도 제천시 애련로 599,충청북도 제천시 애련리 525-1,37.1133857,128.0354291,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,빌리지포유제천요양원,충청북도,제천시,43150,충청북도 제천시 독순로 110,충청북도 제천시 남천동 294,37.13746055,128.2149758,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,장곡리경로당,충청북도,제천시,43150,충청북도 제천시 송학면 관란정길 3,충청북도 제천시 장곡리 109-7,37.21124833,128.325281,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,덕동리경로당,충청북도,제천시,43150,충청북도 제천시 백운면 덕동로 6,충청북도 제천시 백운면 덕동리 40-17,37.1886599,127.9920249,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,송계3리경로당,충청북도,제천시,43150,충청북도 제천시 한수면 미륵송계로3길 19,충청북도 제천시 한수면 송계리 1222-2,36.87712795,128.0812478,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,후산리경로당,충청북도,제천시,43150,충청북도 제천시 청풍면 호반로 3685,충청북도 제천시 청풍면 후산리 29-7,37.03782643,128.1213904,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,"하소청구아파트경로당, 하소현대아파트경로당",충청북도,제천시,43150,충청북도 제천시 용두대로15길 47,충청북도 제천시 하소동 139,37.13965003,128.1967566,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,제천시노인종합복지관,충청북도,제천시,43150,충청북도 제천시의림대로174,충청북도 제천시 중앙로2가 70-1,37.14274457,128.213644,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,갈마골경로당,충청북도,제천시,43150,충청북도 제천시 숭의로9길 21,충청북도 제천시 화산동 158-38,37.132282,128.213782,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,신서부경로당,충청북도,제천시,43150,충청북도 제천시 의병대로6길 8-1,충청북도 제천시 서부동 438,37.137524,128.204321,30,충청북도 제천시청,043-641-5405,제천경찰서,Y,,,2026-01-15,4400000,충청북도 제천시
1,지실경로당,충청북도,제천시,43150,충청북도 제천시 송학주천로6길 9,충청북도 제천시 송학면 도화리 121,37.18627855,128.246385,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,성내리다목적회관,충청북도,제천시,43150,충청북도 제천시 청풍호로 1537,충청북도 제천시 성내리 155,37.030966,128.177595,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,응평리다목적회관,충청북도,제천시,43150,충청북도 제천시 애련로 190,충청북도 제천시 백운면 원월리 19-1,37.12353243,128.020527,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,하학현경로당,충청북도,제천시,43150,충청북도 제천시 학현소야로 207-16,충청북도 제천시 학현리 347,37.009089,128.205527,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,학현리경로당,충청북도,제천시,43150,충청북도 제천시 학현소야로1길 17,충청북도 제천시 청풍면 학현리 114,37.01514742,128.2370298,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,송계1리 마을회관,충청북도,제천시,43150,충청북도 제천시 미륵송계로 1707,충청북도 제천시 한수면 송계리 532-7,36.8926245,128.078131,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,청풍단리경로당,충청북도,제천시,43150,충청북도 제천시 청풍면 청풍호로60길 72,충청북도 제천시 청풍면 단리 20,36.97416514,128.1595061,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,시곡4리경로당,충청북도,제천시,43150,충청북도 제천시 송학면 선돌로3길 16,충청북도 제천시 송학면 시곡리 421-3,37.19352917,128.2890684,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,수산리경로당,충청북도,제천시,43150,충청북도 제천시 수산면 월악로22길 102-7,충청북도 제천시 수산면 수산리 622-11,36.93407451,128.1826032,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,수산2리경로당,충청북도,제천시,43150,충청북도 제천시 수산면 월악로28길 10-2,충청북도 제천시 수산면 수산리 479,36.93201262,128.1982354,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,송계2리경로당,충청북도,제천시,43150,충청북도 제천시 한수면 미륵송계로 1628,충청북도 제천시 한수면 송계리 739,36.88550767,128.0796109,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,성내리경로당,충청북도,제천시,43150,충청북도 제천시 덕산면 약초로3안길 20,충청북도 제천시 덕산면 도전리 435-4,36.90786274,128.1681649,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,물태리경로당,충청북도,제천시,43150,충청북도 제천시 청풍면 청풍호로56길 20,충청북도 제천시 청풍면 물태리 297-6,36.99893842,128.1658838,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,송학무도1리경로당,충청북도,제천시,43150,충청북도 제천시 송학면 무도2길 2,충청북도 제천시 송학면 무도리 222-12,37.18358655,128.2634754,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,구학1리경로당,충청북도,제천시,43150,충청북도 제천시 봉양읍 제원로 406-11,충청북도 제천시 봉양읍 구학리 250,37.16128433,128.1093361,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,구곡1리경로당,충청북도,제천시,43150,충청북도 제천시 봉양읍 민빚재로 19,충청북도 제천시 봉양읍 구곡리 537-1,37.0898095,128.1048451,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,도곡1리경로당,충청북도,제천시,43150,충청북도 제천시 백운면 구학산로 414,충청북도 제천시 백운면 도곡리 498-1,37.16475146,127.9969908,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,방학1리경로당,충청북도,제천시,43150,충청북도 제천시 백운면 구학산로 200,충청북도 제천시 백운면 방학리 509,37.15344688,128.0159201,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,장선리경로당,충청북도,제천시,43150,충청북도 제천시 청풍면 인등로3길 11,충청북도 제천시 청풍면 장선리 104-3,37.0582453,128.0971426,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,대장리경로당,충청북도,제천시,43150,충청북도 제천시 금성면 적성로 1105,충청북도 제천시 금성면 대장리 174-1,37.07206027,128.2289286,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,팔송리 경로당,충청북도,제천시,43150,충청북도 제천시 봉양읍 팔송로1길 102,충청북도 제천시 봉양읍 팔송리 221-3,37.14650082,128.1159118,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,명락노인종합복지관,충청북도,제천시,43150,충청북도 제천시 내제로5길 12(명동),충청북도 제천시 명동 190-2,37.13276977,128.2034465,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,하소주공 4단지 경로당,충청북도,제천시,43150,"충청북도 제천시 용두대로23길 14(하소동, 하소주공4단지아파트)",충청북도 제천시 하소동 345,37.14624304,128.1972579,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,구룡1리 경로당,충청북도,제천시,43150,충청북도 제천시 금성면 국사봉로26길 35,충청북도 제천시 금성면 구룡리 466-76,37.06237809,128.1663829,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
1,제천시노인회관,충청북도,제천시,43150,충청북도 제천시 의림대로33길 40(청전동),충청북도 제천시 청전동 653,37.14840791,128.2104973,30,충청북도 제천시청,043-641-5405,제천경찰서,N,,,2026-01-15,4400000,충청북도 제천시
01,묘봉2리경로회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 묘봉리 834-1,,37.12582659,127.2098754,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,목신2리후동마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 보개원삼로1569번길 48,경기도 용인시 처인구 원삼면 목신리 434-1,37.13123208,127.3067868,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,고안4리주래경로당,경기도,용인시,41460,경기도 용인시 처인구 백암면 고안로62번길 36,경기도 용인시 처인구 백암면 고안리 479-6,37.129360,127.4048798002,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,방아3리아리실마을회관,경기도,용인시,41460,경기도 용인시 처인구 남사읍 원암로410번길 24-1,경기도 용인시 처인구 남사읍 방아리 1034-4,37.09825322,127.1786563,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,황석마을회관,경기도,용인시,41460,경기도 용인시 처인구 백암면 황새울로135번길 25,경기도 용인시 처인구 백암면 석천리 552-3,37.11347897,127.3599052253,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,전대2리마을회관,경기도,용인시,41460,,경기도 용인시 처인구 포곡읍 전대리 546-170,37.28230749,127.2219704,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,유곡경로당,경기도,용인시,41460,경기도 용인시 처인구 유림로 163(유방동),경기도 용인시 처인구 유방동 589-5,37.26097514,127.1961115,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,석천리경로당,경기도,용인시,41460,경기도 용인시 처인구 백암면 삼백로 436,경기도 용인시 처인구 백암면 석천리 139-2,37.11079136,127.3767145,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,봉무4리남사분회경로당,경기도,용인시,41460,경기도 용인시 처인구 남사읍 봉무리 646-1,경기도 용인시 처인구 남사읍 처인성로 216-5,37.162100,127.212500,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,묵3리마을회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 이원로601번길 36,경기도 용인시 처인구 이동읍 묵리 217,37.16434182,127.2522907,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,행군마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 맹리로17번길 22,경기도 용인시 처인구 원삼면 맹리 536-5,37.19643097,127.3279844,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,용수마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 용수로18번길 74,경기도 용인시 처인구 원삼면 두창리 674,37.1623858,127.3421155,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,야광노인회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 이원로1116번길 68-7,경기도 용인시 처인구 원삼면 독성리 739-2,37.15664295,127.3102897,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,두창리마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 두창호수로 15,경기도 용인시 처인구 원삼면 두창리 1029-4,37.15429301,127.3409502,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,가재월리새마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 가재월로 80,경기도 용인시 처인구 원삼면 두창리 122,37.17274129,127.3227948,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,초부3리마을회관,경기도,용인시,41460,경기도 용인시 처인구 모현읍 초부로 137,경기도 용인시 처인구 모현읍 초부리 159-2,37.31484339,127.2561067,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,초부1리마을회관,경기도,용인시,41460,경기도 용인시 처인구 모현읍 백옥대로 2104-21,경기도 용인시 처인구 모현읍 초부리 77-2,37.31274219,127.2431172,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,정수리경로당,경기도,용인시,41460,경기도 용인시 처인구 양지면 한터로 855,경기도 용인시 처인구 양지면 정수리 242,37.26864123,127.2898464,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,동천1동경로당,경기도,용인시,41460,,경기도 용인시 수지구 동천동 538-1,37.33840431,127.0763907,30,경기도 용인시 수지구청 교통과,031-6193-8351,용인서부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,하갈1리마을회관,경기도,용인시,41460,,경기도 용인시 기흥구 하갈동 274-1,37.26107994,127.0960517,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인서부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,더사랑복지센터,경기도,용인시,41460,경기도 용인시 기흥구 신정로 67,경기도 용인시 기흥구 신갈동 388-324,37.27701453,127.1030182,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인서부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,용인시기흥장애인복지관,경기도,용인시,41460,,경기도 용인시 기흥구 보정동 1097-8,37.31542154,127.1058283,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인서부경찰서,Y,1,,2026-01-29,4050000,경기도 용인시
01,천4리마을회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 구수동로60번길2,경기도 용인시 처인구 이동읍 천리 792-10,37.19483511,127.2017669,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,능원1리경로당,경기도,용인시,41460,경기도 용인시 처인구 모현읍 충렬로 8,경기도 용인시 처인구 모현읍 능원리 158-2,37.34043823,127.1724282,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,천2리7리새마을회관,경기도,용인시,41460,,경기도 용인시 처인구 이동읍 어비리 산 53-1,37.12269677,127.1957116,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,해곡동마을회관,경기도,용인시,41460,경기도 용인시 처인구 동부로743,경기도 용인시 처인구 해곡동 289-1,37.18833831,127.2694355,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,신창마을회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 이원로 329,경기도 용인시 처인구 이동읍 묵리 607-2,37.1779732,127.235266,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,묵4리마을회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 이원로 331,경기도 용인시 처인구 이동읍 묵리 608,37.17764243,127.2354901,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,동림1리경로당,경기도,용인시,41460,경기도 용인시 처인구 경안천로 378,경기도 용인시 처인구 유방동 1007-50,37.2646233,127.217056,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,별다올근린공원,경기도,용인시,41460,,경기도 용인시 수지구 성복동 192-5,37.31398654,127.0746043,50,경기도 용인시 수지구청 교통과,031-6193-8351,용인서부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,화산2리마을회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 화산로94번길 6,경기도 용인시 처인구 이동읍 화산리 595,37.14595158,127.2117078,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,삼가1통마을회관,경기도,용인시,41460,경기도 용인시 처인구 금학로57번길 1,경기도 용인시 처인구 삼가동 217-40,37.24172146,127.1710399,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,동림4리마을회관,경기도,용인시,41460,경기도 용인시 처인구 모현읍 왕림로50번길 12-4,경기도 용인시 처인구 모현읍 동림리 45-2,37.3427325,127.1808878,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,중능1리마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 어현로 9,경기도 용인시 처인구 원삼면 죽능리 167-3,37.13924144,127.3072639,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,용인노인전문요양원,경기도,용인시,41460,경기도 용인시 처인구 백암면 근삼로 172,경기도 용인시 처인구 백암면 근삼리 769-1,37.13268517,127.3556325,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,용인시수지노인복지관,경기도,용인시,41460,경기도 용인시 수지구 포은대로 435,경기도 용인시 수지구 풍덕천동 720,37.3222219,127.0974474,30,경기도 용인시 수지구청 교통과,031-6193-8351,용인서부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,용인시기흥노인복지관,경기도,용인시,41460,경기도 용인시 기흥구 산양로 71,경기도 용인시 기흥구 신갈동 720,37.28787085,127.1116983,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,스프링카운티 자이아파트,경기도,용인시,41460,경기도 용인시 기흥구 동백죽전대로 333,경기도 용인시 기흥구 중동 1147,37.26935839,127.1503438,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,구성노인전문요양원,경기도,용인시,41460,경기도 용인시 기흥구 구성1로 28,경기도 용인시 기흥구 청덕동 546-5,37.29220787,127.1459266,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인서부경찰서,Y,1,,2026-01-29,4050000,경기도 용인시
01,연세요양원,경기도,용인시,41460,경기도 용인시 기흥구 어정로 139,경기도 용인시 기흥구 중동 673,37.27587207,127.1449508,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,동백사랑마루요양원,경기도,용인시,41460,경기도 용인시 기흥구 동백중앙로 221,경기도 용인시 기흥구 중동 846-1,37.27311991,127.1505302,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인동부경찰서,Y,1,,2026-01-29,4050000,경기도 용인시
01,사랑방노인요양원,경기도,용인시,41460,경기도 용인시 기흥구 동백4로 7,경기도 용인시 기흥구 중동 845-8,37.27102158,127.1516474,30,경기도 용인시 기흥구청 교통과,031-6193-6352,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,장평경로당,경기도,용인시,41460,경기도 용인시 처인구 백암면 삼백로 599-5,경기도 용인시 처인구 백암면 장평리 597-3,37.12434421,127.3736042,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,묵4리마을회관,경기도,용인시,41460,경기도 용인시 처인구 이동읍 한덕로 36,경기도 용인시 처인구 이동읍 묵리 671-1,37.1818646,127.2350768,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,삼계2리도사마을회관,경기도,용인시,41460,경기도 용인시 처인구 포곡읍 백옥대로1910번길 9,경기도 용인시 처인구 포곡읍 삼계리 83-2,37.29671047,127.2345829,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,동림1리경로당,경기도,용인시,41460,경기도 용인시 처인구 모현읍 문형동림로 77,경기도 용인시 처인구 모현읍 동림리 211-6,37.33648245,127.1937299,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,내동마을회관,경기도,용인시,41460,경기도 용인시 처인구 원삼면 내동로23번길 6,경기도 용인시 처인구 원삼면 사암리 827,37.17601329,127.2968044,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
01,근삼2리마을회관,경기도,용인시,41460,경기도 용인시 처인구 백암면 삼백로 769,경기도 용인시 처인구 백암면 근삼리 686,37.13922359,127.3709237,30,경기도 용인시 처인구청 교통과,031-6193-5395,용인동부경찰서,Y,1,,2026-01-29,4050000,경기도 용인시
02,효정비전타운,경기도,용인시,41460,경기도 용인시 처인구 백암면 삼백로 648,경기도 용인시 처인구 백암면 용천리 379-1,37.12853351,127.3735719,30,경기도 용인시 처인구청 교통과,031-6193-5394,용인동부경찰서,N,,,2026-01-29,4050000,경기도 용인시
